,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
9035,,15807555,saving,2024-07-26 22:33:00,inactive,0.0,535
9036,,15603378,saving,2024-07-03 3:16:00,closed,141334.95,768
9037,,15792862,saving,2024-07-23 15:27:00,inactive,104584.11,653
9038,,15657349,current,2024-07-27 9:10:00,active,98173.02,803
9039,,15777614,current,2024-07-20 7:39:00,inactive,0.0,545
9040,,15653952,business,2024-07-01 8:46:00,closed,135157.05,581
9041,,15724336,saving,2024-07-22 22:17:00,active,171601.27,513
9042,,15689594,business,2024-07-18 4:03:00,active,179539.2,731
9043,,15801920,saving,2024-07-28 12:41:00,inactive,80615.46,727
9044,,15653347,business,2024-07-19 5:39:00,closed,0.0,560
9045,,15749951,saving,2024-07-14 2:27:00,closed,126285.73,766
9046,,15648178,saving,2024-07-27 10:41:00,active,137964.51,630
9047,,15738662,saving,2024-07-09 3:34:00,closed,159434.03,652
9048,,15640855,saving,2024-07-28 18:56:00,inactive,113574.61,729
9049,,15584288,current,2024-07-14 20:11:00,closed,0.0,629
9050,,15760988,saving,2024-07-26 9:31:00,active,124573.33,667
9051,,15569624,saving,2024-07-21 4:00:00,active,105864.6,671
9052,,15597949,saving,2024-07-25 13:31:00,active,104552.61,768
9053,,15604551,business,2024-07-23 4:53:00,inactive,0.0,732
9054,,15617476,saving,2024-07-16 11:38:00,active,0.0,546
9055,,15645323,current,2024-07-03 4:05:00,closed,0.0,630
9056,,15793311,saving,2024-07-03 6:46:00,active,119492.88,765
9057,,15764153,business,2024-07-04 1:35:00,inactive,130499.09,704
9058,,15802560,saving,2024-07-11 7:27:00,active,140576.11,470
9059,,15728608,business,2024-07-02 0:00:00,closed,91025.58,688
9060,,15770474,business,2024-07-04 0:49:00,active,0.0,685
9061,,15724444,saving,2024-07-27 21:21:00,active,125877.65,567
9062,,15753110,saving,2024-07-28 18:19:00,active,45752.78,720
9063,,15711521,saving,2024-07-06 0:53:00,closed,121778.71,609
9064,,15632816,business,2024-07-12 8:27:00,inactive,127948.57,521
9065,,15693637,saving,2024-07-15 1:13:00,closed,0.0,556
9066,,15725509,current,2024-07-26 20:07:00,inactive,115286.68,662
9067,,15684645,saving,2024-07-18 10:09:00,inactive,62078.21,704
9068,,15692235,saving,2024-07-19 14:24:00,active,0.0,750
9069,,15777459,business,2024-07-14 9:16:00,active,175406.13,619
9070,,15656937,business,2024-07-17 15:59:00,active,131643.25,468
9071,,15610643,business,2024-07-13 9:39:00,inactive,151739.65,435
9072,,15777315,saving,2024-07-21 21:38:00,inactive,93616.35,529
9073,,15611058,saving,2024-07-13 9:06:00,active,138597.54,702
9074,,15630413,current,2024-07-11 5:30:00,inactive,0.0,608
9075,,15635942,saving,2024-07-14 8:38:00,active,0.0,576
9076,,15648858,saving,2024-07-13 3:41:00,closed,85225.21,666
9077,,15810732,business,2024-07-15 5:59:00,inactive,148749.29,730
9078,,15705448,business,2024-07-01 0:03:00,active,130013.12,647
9079,,15730488,saving,2024-07-04 16:56:00,closed,0.0,516
9080,,15620443,current,2024-07-21 20:59:00,active,0.0,711
9081,,15741078,current,2024-07-19 14:17:00,inactive,111729.47,736
9082,,15753161,business,2024-07-18 4:55:00,closed,180169.44,768
9083,,15711396,saving,2024-07-12 11:32:00,closed,0.0,427
9084,,15593499,saving,2024-07-12 2:51:00,active,0.0,686
9085,,15579189,business,2024-07-06 7:24:00,active,0.0,690
9086,,15743545,business,2024-07-25 7:56:00,inactive,0.0,647
9087,,15791316,current,2024-07-14 15:56:00,closed,0.0,714
9088,,15608246,current,2024-07-06 3:21:00,inactive,103914.17,736
9089,,15676526,current,2024-07-17 14:30:00,inactive,88772.87,608
9090,,15813911,business,2024-07-29 8:43:00,closed,0.0,809
9091,,15630195,current,2024-07-18 1:24:00,active,131184.67,745
9092,,15736250,business,2024-07-06 4:15:00,closed,117810.79,781
9093,,15671334,current,2024-07-06 12:55:00,inactive,0.0,527
9094,,15574169,business,2024-07-25 18:39:00,inactive,92466.21,595
9095,,15718839,business,2024-07-24 22:07:00,inactive,102741.15,850
9096,,15762331,business,2024-07-08 10:17:00,inactive,178755.84,569
9097,,15606901,saving,2024-07-08 23:00:00,inactive,0.0,728
9098,,15713559,business,2024-07-30 20:31:00,closed,146602.25,473
9099,,15768881,saving,2024-07-04 23:17:00,closed,0.0,738
9100,,15743075,saving,2024-07-24 7:43:00,closed,0.0,659
9101,,15660980,current,2024-07-26 20:03:00,inactive,115702.67,597
9102,,15810942,current,2024-07-04 4:08:00,inactive,137655.31,445
9103,,15728362,saving,2024-07-14 19:28:00,inactive,0.0,671
9104,,15683339,business,2024-07-26 13:05:00,closed,59877.33,656
9105,,15685476,saving,2024-07-11 2:16:00,closed,100082.14,658
9106,,15663650,current,2024-07-09 21:15:00,inactive,107304.39,698
9107,,15617434,saving,2024-07-22 3:24:00,inactive,0.0,655
9108,,15622470,business,2024-07-11 8:57:00,closed,96032.22,772
9109,,15703682,current,2024-07-22 10:19:00,active,0.0,681
9110,,15727391,business,2024-07-28 19:08:00,inactive,144553.5,688
9111,,15711062,saving,2024-07-21 15:13:00,inactive,86172.81,633
9112,,15567339,current,2024-07-02 13:12:00,inactive,0.0,735
9113,,15760662,current,2024-07-15 19:44:00,inactive,87212.8,521
9114,,15605737,business,2024-07-06 20:47:00,active,0.0,541
9115,,15692977,saving,2024-07-14 5:11:00,closed,130700.92,612
9116,,15672082,business,2024-07-24 21:26:00,inactive,0.0,562
9117,,15600280,saving,2024-07-01 16:47:00,inactive,0.0,703
9118,,15804052,business,2024-07-05 16:29:00,closed,0.0,710
9119,,15576065,business,2024-07-23 8:55:00,inactive,171325.98,731
9120,,15796838,current,2024-07-05 17:42:00,closed,92930.92,703
9121,,15693526,current,2024-07-11 23:34:00,closed,0.0,618
9122,,15748595,current,2024-07-12 20:19:00,active,77556.79,689
9123,,15679029,business,2024-07-07 15:26:00,closed,102874.28,718
9124,,15753639,saving,2024-07-14 8:15:00,closed,146093.39,608
9125,,15604138,business,2024-07-22 13:01:00,active,0.0,749
9126,,15666095,saving,2024-07-20 20:35:00,inactive,79811.72,753
9127,,15643487,current,2024-07-26 16:35:00,active,105473.74,630
9128,,15764033,saving,2024-07-05 1:29:00,active,121927.92,693
9129,,15747288,saving,2024-07-01 21:05:00,inactive,61671.19,838
9130,,15790599,saving,2024-07-07 2:54:00,inactive,149363.12,756
9131,,15737705,business,2024-07-25 20:28:00,active,152309.37,775
9132,,15737194,saving,2024-07-13 21:40:00,closed,0.0,635
9133,,15726776,saving,2024-07-04 9:29:00,closed,111629.29,705
9134,,15804357,saving,2024-07-09 6:07:00,closed,0.0,481
9135,,15664432,saving,2024-07-24 4:13:00,active,96296.78,727
9136,,15688984,business,2024-07-18 10:14:00,active,95830.43,595
9137,,15583026,current,2024-07-17 10:13:00,inactive,135919.33,535
9138,,15771668,business,2024-07-01 12:20:00,active,185966.64,578
9139,,15779904,business,2024-07-20 6:44:00,active,0.0,597
9140,,15784323,current,2024-07-09 10:10:00,inactive,0.0,449
9141,,15756277,business,2024-07-15 14:53:00,active,92244.83,850
9142,,15663312,business,2024-07-28 17:28:00,closed,112727.06,494
9143,,15793197,current,2024-07-18 11:07:00,inactive,100359.54,676
9144,,15731463,saving,2024-07-12 11:51:00,active,105301.5,818
9145,,15621768,business,2024-07-29 3:41:00,inactive,112994.65,712
9146,,15691323,current,2024-07-27 17:04:00,active,89025.88,672
9147,,15781326,current,2024-07-19 9:59:00,inactive,95478.17,636
9148,,15595640,business,2024-07-13 9:50:00,inactive,0.0,698
9149,,15814331,current,2024-07-11 19:58:00,active,119127.46,597
9150,,15602030,business,2024-07-08 0:57:00,inactive,128206.79,717
9151,,15747974,business,2024-07-22 4:36:00,inactive,0.0,614
9152,,15611315,saving,2024-07-25 21:33:00,inactive,71433.08,708
9153,,15636977,business,2024-07-22 11:14:00,closed,118214.32,507
9154,,15690337,saving,2024-07-11 20:48:00,closed,102258.11,581
9155,,15680666,current,2024-07-11 7:39:00,inactive,151963.26,579
9156,,15679551,business,2024-07-14 8:43:00,active,163764.84,504
9157,,15778915,business,2024-07-11 18:42:00,active,128551.36,737
9158,,15568849,business,2024-07-16 3:31:00,closed,118158.74,540
9159,,15747762,business,2024-07-09 19:15:00,closed,118520.41,609
9160,,15753679,business,2024-07-24 14:32:00,closed,0.0,778
9161,,15750049,saving,2024-07-25 13:25:00,active,163823.37,621
9162,,15606097,current,2024-07-06 8:52:00,active,104469.58,665
9163,,15802368,saving,2024-07-28 12:27:00,inactive,0.0,608
9164,,15767488,current,2024-07-01 13:07:00,inactive,0.0,680
9165,,15669946,current,2024-07-07 14:17:00,active,141726.88,663
9166,,15612103,business,2024-07-29 17:34:00,active,137852.96,627
9167,,15645353,saving,2024-07-15 13:58:00,closed,0.0,607
9168,,15650018,business,2024-07-24 4:26:00,inactive,154100.3,681
9169,,15659002,saving,2024-07-20 23:12:00,active,0.0,766
9170,,15616028,saving,2024-07-06 19:27:00,inactive,0.0,694
9171,,15660475,business,2024-07-12 14:56:00,inactive,0.0,411
9172,,15652615,current,2024-07-15 1:11:00,inactive,140004.96,742
9173,,15653572,saving,2024-07-24 0:18:00,inactive,127132.96,673
9174,,15628059,business,2024-07-01 9:28:00,closed,0.0,529
9175,,15703413,saving,2024-07-09 22:34:00,closed,125328.56,519
9176,,15610433,business,2024-07-30 3:14:00,active,0.0,573
9177,,15770548,current,2024-07-30 10:23:00,closed,139986.65,453
9178,,15645637,saving,2024-07-20 20:22:00,inactive,119787.76,798
9179,,15590888,current,2024-07-25 2:54:00,closed,107556.06,693
9180,,15568326,current,2024-07-01 3:06:00,closed,0.0,637
9181,,15655368,saving,2024-07-24 13:05:00,inactive,0.0,672
9182,,15665579,saving,2024-07-29 13:32:00,active,142705.95,597
9183,,15676091,saving,2024-07-04 12:44:00,active,0.0,543
9184,,15716984,saving,2024-07-19 12:32:00,inactive,0.0,695
9185,,15715078,current,2024-07-10 2:29:00,closed,161613.94,584
9186,,15569452,current,2024-07-30 7:26:00,closed,116353.2,652
9187,,15628863,saving,2024-07-19 19:22:00,closed,60013.81,601
9188,,15778192,business,2024-07-11 19:53:00,inactive,0.0,628
9189,,15793723,business,2024-07-02 2:08:00,active,144272.07,607
9190,,15798943,current,2024-07-05 3:37:00,inactive,0.0,646
9191,,15764708,saving,2024-07-12 12:56:00,active,117696.67,572
9192,,15791040,business,2024-07-28 15:30:00,closed,79954.61,801
9193,,15631512,current,2024-07-28 6:13:00,active,149989.39,597
9194,,15640106,business,2024-07-30 1:15:00,closed,124339.9,613
9195,,15710315,business,2024-07-23 11:32:00,active,135759.4,529
9196,,15771535,business,2024-07-09 12:35:00,active,0.0,794
9197,,15611947,business,2024-07-06 8:45:00,inactive,83074.0,557
9198,,15670266,saving,2024-07-03 23:25:00,active,141792.61,499
9199,,15609083,business,2024-07-14 6:20:00,closed,0.0,544
9200,,15567923,current,2024-07-02 16:21:00,active,0.0,739
9201,,15788183,current,2024-07-16 15:47:00,inactive,106870.12,458
9202,,15735782,current,2024-07-05 16:43:00,closed,120962.59,528
9203,,15774401,saving,2024-07-22 9:57:00,active,0.0,773
9204,,15737971,current,2024-07-16 0:02:00,active,0.0,646
9205,,15758750,business,2024-07-02 5:34:00,active,110527.17,564
9206,,15611767,saving,2024-07-17 8:12:00,closed,133723.43,624
9207,,15643770,current,2024-07-16 19:14:00,inactive,112670.48,682
9208,,15744717,current,2024-07-20 2:09:00,inactive,0.0,726
9209,,15570681,current,2024-07-11 20:42:00,inactive,116084.32,560
9210,,15792650,saving,2024-07-02 6:27:00,inactive,0.0,382
9211,,15605531,business,2024-07-15 10:14:00,closed,0.0,457
9212,,15605339,current,2024-07-13 14:08:00,active,0.0,673
9213,,15672216,business,2024-07-08 20:01:00,inactive,82441.75,584
9214,,15812893,saving,2024-07-16 0:56:00,active,0.0,629
9215,,15624180,current,2024-07-04 0:45:00,inactive,134171.8,584
9216,,15701364,business,2024-07-13 14:37:00,active,0.0,724
9217,,15762588,business,2024-07-03 15:21:00,inactive,0.0,644
9218,,15806318,business,2024-07-10 12:08:00,closed,124442.38,676
9219,,15712596,current,2024-07-05 14:45:00,active,0.0,499
9220,,15600399,current,2024-07-28 1:01:00,inactive,0.0,598
9221,,15576216,current,2024-07-29 23:51:00,active,108862.76,655
9222,,15620750,business,2024-07-10 3:31:00,inactive,141099.43,559
9223,,15623489,current,2024-07-20 12:16:00,closed,128843.67,543
9224,,15667944,business,2024-07-08 7:01:00,inactive,86843.61,679
9225,,15584928,current,2024-07-07 13:53:00,closed,120074.97,594
9226,,15779913,current,2024-07-14 9:05:00,closed,130231.8,586
9227,,15644977,business,2024-07-05 22:14:00,closed,0.0,776
9228,,15749679,current,2024-07-01 14:49:00,inactive,109724.38,699
9229,,15629010,business,2024-07-03 9:45:00,closed,111743.43,847
9230,,15768465,saving,2024-07-24 19:55:00,inactive,121309.17,582
9231,,15767781,business,2024-07-16 9:19:00,closed,82697.28,648
9232,,15635364,current,2024-07-03 21:20:00,inactive,44301.43,618
9233,,15722004,business,2024-07-15 11:30:00,inactive,138317.94,543
9234,,15766044,business,2024-07-10 19:39:00,active,120688.61,642
9235,,15586680,saving,2024-07-20 1:11:00,inactive,176913.52,462
9236,,15635388,current,2024-07-16 14:56:00,active,89047.14,640
9237,,15655175,business,2024-07-13 13:12:00,inactive,114318.78,740
9238,,15639133,business,2024-07-07 21:24:00,closed,0.0,773
9239,,15799653,saving,2024-07-07 4:06:00,closed,94753.55,583
9240,,15723872,saving,2024-07-21 1:34:00,active,0.0,589
9241,,15775627,saving,2024-07-07 10:26:00,closed,0.0,509
9242,,15630704,current,2024-07-02 19:13:00,inactive,106520.73,612
9243,,15815534,business,2024-07-11 10:53:00,active,134006.39,505
9244,,15697249,current,2024-07-23 18:48:00,closed,132837.7,546
9245,,15681316,business,2024-07-28 4:30:00,closed,120549.29,681
9246,,15682523,current,2024-07-17 14:07:00,inactive,139432.55,762
9247,,15650244,business,2024-07-02 10:23:00,active,80895.44,786
9248,,15648638,current,2024-07-22 4:38:00,active,0.0,629
9249,,15795747,current,2024-07-18 2:44:00,active,171646.76,787
9250,,15607330,saving,2024-07-23 19:50:00,closed,109121.71,713
9251,,15624013,current,2024-07-21 2:22:00,active,109844.81,541
9252,,15800805,current,2024-07-25 21:31:00,inactive,140931.82,451
9253,,15667321,current,2024-07-10 21:47:00,inactive,0.0,644
9254,,15601116,saving,2024-07-18 9:23:00,active,0.0,686
9255,,15622033,business,2024-07-07 7:35:00,closed,101543.51,847
9256,,15758451,current,2024-07-23 5:33:00,inactive,102708.77,765
9257,,15688689,business,2024-07-16 3:10:00,closed,149000.91,678
9258,,15652674,current,2024-07-10 17:44:00,closed,83459.86,539
9259,,15806327,business,2024-07-08 6:33:00,active,75893.11,800
9260,,15649618,current,2024-07-25 20:30:00,closed,167395.6,799
9261,,15677117,saving,2024-07-29 11:35:00,closed,0.0,629
9262,,15751445,business,2024-07-02 10:58:00,closed,71283.09,734
9263,,15749669,current,2024-07-15 14:07:00,active,0.0,542
9264,,15656351,saving,2024-07-05 0:23:00,inactive,0.0,414
9265,,15667438,saving,2024-07-08 18:08:00,inactive,104016.88,675
9266,,15682273,current,2024-07-24 1:50:00,inactive,127616.56,683
9267,,15580912,saving,2024-07-06 20:55:00,closed,154737.88,748
9268,,15785183,business,2024-07-15 1:26:00,closed,0.0,596
9269,,15705383,saving,2024-07-03 13:18:00,inactive,125476.31,642
9270,,15712903,current,2024-07-21 6:40:00,closed,176511.08,499
9271,,15774285,saving,2024-07-12 16:12:00,active,110783.28,649
9272,,15583138,current,2024-07-18 23:14:00,inactive,141642.92,739
9273,,15740160,current,2024-07-02 6:05:00,active,0.0,616
9274,,15793425,current,2024-07-11 5:44:00,inactive,0.0,560
9275,,15749265,business,2024-07-01 11:34:00,closed,75681.52,427
9276,,15623989,saving,2024-07-08 23:12:00,closed,0.0,435
9277,,15604832,business,2024-07-23 15:01:00,inactive,0.0,633
9278,,15584580,saving,2024-07-27 7:10:00,inactive,161111.45,443
9279,,15573854,business,2024-07-14 19:57:00,inactive,0.0,727
9280,,15614847,business,2024-07-10 16:00:00,closed,72494.69,674
9281,,15679966,current,2024-07-26 8:54:00,inactive,133964.3,661
9282,,15799435,business,2024-07-03 19:57:00,active,0.0,619
9283,,15752186,saving,2024-07-04 1:09:00,inactive,0.0,562
9284,,15705544,business,2024-07-20 18:38:00,inactive,157201.48,633
9285,,15713632,current,2024-07-08 9:09:00,inactive,95679.29,551
9286,,15586523,saving,2024-07-24 17:57:00,closed,106230.92,720
9287,,15609176,saving,2024-07-20 2:14:00,active,0.0,688
9288,,15769308,saving,2024-07-27 16:12:00,inactive,81231.85,635
9289,,15676810,current,2024-07-17 16:39:00,active,81480.27,561
9290,,15634591,current,2024-07-14 3:16:00,closed,73059.38,850
9291,,15679804,saving,2024-07-25 10:41:00,closed,117559.05,636
9292,,15677764,saving,2024-07-24 22:44:00,closed,186445.31,461
9293,,15571917,current,2024-07-07 12:19:00,closed,137657.71,771
9294,,15574608,saving,2024-07-20 2:09:00,inactive,133889.35,713
9295,,15740868,saving,2024-07-22 1:57:00,inactive,134562.8,658
9296,,15702442,current,2024-07-05 21:18:00,inactive,100781.75,586
9297,,15699797,saving,2024-07-29 15:03:00,closed,174356.13,737
9298,,15648047,business,2024-07-29 22:02:00,inactive,190125.43,742
9299,,15766826,current,2024-07-27 2:54:00,closed,146266.0,824
9300,,15591628,business,2024-07-25 13:33:00,active,164046.1,701
9301,,15583857,business,2024-07-10 13:29:00,inactive,123536.52,623
9302,,15752534,business,2024-07-10 3:03:00,active,0.0,744
9303,,15741403,current,2024-07-15 15:27:00,closed,171848.38,698
9304,,15783589,saving,2024-07-22 20:56:00,closed,0.0,616
9305,,15598046,current,2024-07-19 23:46:00,closed,139562.05,662
9306,,15643330,current,2024-07-05 14:16:00,inactive,0.0,594
9307,,15680405,business,2024-07-28 14:31:00,closed,168001.34,685
9308,,15728683,business,2024-07-03 21:27:00,inactive,0.0,742
9309,,15621644,business,2024-07-12 4:06:00,active,123356.63,678
9310,,15733032,saving,2024-07-25 8:54:00,inactive,0.0,651
9311,,15608381,business,2024-07-22 9:38:00,active,125845.66,585
9312,,15658946,current,2024-07-08 8:01:00,inactive,45408.85,579
9313,,15757912,current,2024-07-20 12:38:00,inactive,125977.81,722
9314,,15645371,business,2024-07-18 12:25:00,active,147262.11,613
9315,,15653110,current,2024-07-22 7:51:00,closed,133767.19,694
9316,,15766355,current,2024-07-18 17:15:00,closed,108806.96,550
9317,,15585249,current,2024-07-17 18:52:00,inactive,106036.52,741
9318,,15611786,current,2024-07-28 17:14:00,inactive,0.0,668
9319,,15575486,saving,2024-07-11 2:03:00,closed,0.0,529
9320,,15780215,current,2024-07-10 10:25:00,closed,0.0,636
9321,,15686099,current,2024-07-10 13:32:00,closed,82182.1,563
9322,,15739042,saving,2024-07-24 0:21:00,active,0.0,767
9323,,15815316,business,2024-07-22 18:42:00,active,76817.0,644
9324,,15778489,saving,2024-07-08 9:49:00,active,142550.25,780
9325,,15786389,current,2024-07-23 12:50:00,closed,0.0,635
9326,,15601787,current,2024-07-21 11:06:00,inactive,103711.56,641
9327,,15624715,saving,2024-07-04 3:58:00,active,0.0,593
9328,,15763093,saving,2024-07-30 5:14:00,inactive,128369.75,540
