,account_id,transaction_id,customer_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,channel,transaction_status
7093,,399,15644453,,15:50:00,transfer,,,online,succes
7094,,399,15655464,,1:14:00,withdrawal,,,online,succes
7095,,399,15783883,,2:20:00,transfer,,,mobile,succes
7096,,399,15787693,,23:51:00,deposit,,,mobile,failed
7097,,399,15664793,,21:40:00,transfer,,,ATM,failed
7098,,399,15642391,,17:53:00,payment,,,online,succes
7099,,399,15756538,,17:07:00,withdrawal,,,online,failed
7100,,399,15668830,,9:06:00,transfer,,,mobile,failed
7101,,399,15796569,,15:24:00,withdrawal,,,branch,succes
7102,,399,15677112,,5:23:00,withdrawal,,,ATM,failed
7103,,399,15815040,,23:57:00,transfer,,,branch,succes
7104,,399,15590434,,9:00:00,payment,,,mobile,succes
7105,,399,15597536,,9:52:00,transfer,,,ATM,failed
7106,,399,15723989,,0:47:00,payment,,,mobile,failed
7107,,399,15767358,,16:13:00,deposit,,,ATM,succes
7108,,399,15594812,,16:50:00,transfer,,,online,succes
7109,,399,15688210,,23:37:00,deposit,,,mobile,failed
7110,,399,15681509,,6:03:00,payment,,,online,failed
7111,,399,15572390,,23:16:00,deposit,,,online,succes
7112,,399,15801441,,17:27:00,withdrawal,,,ATM,succes
7113,,399,15783859,,0:35:00,payment,,,ATM,succes
7114,,399,15575243,,9:09:00,payment,,,online,succes
7115,,399,15773421,,12:59:00,withdrawal,,,online,failed
7116,,399,15788776,,22:41:00,payment,,,branch,succes
7117,,399,15765257,,4:59:00,payment,,,mobile,succes
7118,,399,15661412,,20:54:00,payment,,,online,succes
7119,,399,15636478,,1:55:00,transfer,,,branch,succes
7120,,399,15603683,,18:18:00,withdrawal,,,ATM,failed
7121,,399,15651868,,22:59:00,withdrawal,,,online,succes
7122,,399,15815443,,7:10:00,deposit,,,branch,succes
7123,,399,15682686,,22:42:00,deposit,,,mobile,succes
7124,,399,15697460,,4:14:00,transfer,,,branch,succes
7125,,399,15748432,,7:40:00,withdrawal,,,branch,succes
7126,,399,15698271,,8:54:00,withdrawal,,,ATM,succes
7127,,399,15808662,,22:16:00,deposit,,,ATM,succes
7128,,399,15690372,,21:23:00,payment,,,mobile,failed
7129,,399,15781875,,19:11:00,payment,,,ATM,succes
7130,,399,15801473,,3:56:00,withdrawal,,,branch,succes
7131,,399,15704509,,23:47:00,deposit,,,mobile,succes
7132,,399,15694666,,19:35:00,deposit,,,mobile,succes
7133,,399,15731166,,1:02:00,payment,,,mobile,succes
7134,,399,15728523,,9:09:00,payment,,,branch,failed
7135,,399,15788442,,8:52:00,payment,,,branch,succes
7136,,399,15689781,,22:21:00,deposit,,,mobile,failed
7137,,399,15764226,,9:40:00,deposit,,,mobile,failed
7138,,399,15809837,,5:25:00,transfer,,,ATM,succes
7139,,399,15805212,,10:36:00,withdrawal,,,ATM,failed
7140,,399,15716082,,16:38:00,transfer,,,mobile,failed
7141,,399,15643056,,1:07:00,transfer,,,ATM,succes
7142,,399,15654859,,15:32:00,payment,,,online,succes
7143,,399,15761158,,1:51:00,transfer,,,branch,failed
7144,,399,15577515,,18:09:00,payment,,,ATM,failed
7145,,399,15723827,,15:40:00,deposit,,,ATM,succes
7146,,399,15646594,,6:33:00,transfer,,,ATM,succes
7147,,399,15712877,,10:07:00,withdrawal,,,online,succes
7148,,399,15598802,,20:39:00,deposit,,,online,succes
7149,,399,15699340,,14:58:00,deposit,,,branch,failed
7150,,399,15691150,,5:02:00,transfer,,,ATM,failed
7151,,399,15608688,,4:30:00,transfer,,,online,failed
7152,,399,15737998,,11:31:00,payment,,,branch,failed
7153,,399,15735837,,21:22:00,deposit,,,mobile,failed
7154,,399,15659100,,10:11:00,withdrawal,,,ATM,succes
7155,,399,15609070,,4:03:00,transfer,,,mobile,succes
7156,,399,15650313,,7:19:00,payment,,,branch,succes
7157,,399,15627699,,18:22:00,deposit,,,ATM,failed
7158,,399,15591010,,16:50:00,deposit,,,online,succes
7159,,399,15798895,,1:20:00,deposit,,,online,failed
7160,,399,15745375,,12:18:00,transfer,,,online,failed
7161,,399,15775235,,3:44:00,withdrawal,,,online,succes
7162,,399,15780088,,16:24:00,transfer,,,branch,succes
7163,,399,15649379,,2:57:00,deposit,,,online,succes
7164,,399,15713983,,19:34:00,deposit,,,mobile,failed
7165,,399,15709252,,4:09:00,transfer,,,branch,failed
7166,,399,15699238,,17:58:00,deposit,,,mobile,failed
7167,,399,15732884,,19:49:00,deposit,,,mobile,succes
7168,,399,15587297,,1:02:00,deposit,,,online,succes
7169,,399,15684722,,19:23:00,payment,,,branch,succes
7170,,399,15621244,,13:54:00,transfer,,,ATM,failed
7171,,399,15744273,,0:44:00,deposit,,,online,succes
7172,,399,15682540,,20:58:00,transfer,,,ATM,failed
7173,,399,15636521,,16:49:00,withdrawal,,,online,failed
7174,,399,15785339,,11:35:00,payment,,,mobile,succes
7175,,399,15638983,,10:49:00,withdrawal,,,mobile,failed
7176,,399,15654625,,9:13:00,payment,,,ATM,failed
7177,,399,15697310,,13:13:00,transfer,,,branch,failed
7178,,399,15678210,,12:02:00,payment,,,mobile,failed
7179,,399,15575438,,17:02:00,withdrawal,,,ATM,succes
7180,,399,15632789,,8:33:00,transfer,,,branch,failed
7181,,399,15621423,,15:41:00,withdrawal,,,online,failed
7182,,399,15573520,,2:07:00,deposit,,,mobile,succes
7183,,399,15740458,,13:17:00,withdrawal,,,online,failed
7184,,399,15762799,,0:15:00,withdrawal,,,ATM,succes
7185,,399,15686885,,8:51:00,withdrawal,,,ATM,succes
7186,,399,15565996,,6:51:00,withdrawal,,,ATM,succes
7187,,399,15662152,,11:03:00,payment,,,branch,succes
7188,,399,15711742,,4:14:00,deposit,,,online,succes
7189,,399,15701885,,11:43:00,deposit,,,ATM,succes
7190,,399,15774262,,10:24:00,transfer,,,mobile,succes
7191,,399,15567839,,2:56:00,deposit,,,mobile,failed
7192,,399,15644400,,15:45:00,deposit,,,online,succes
7193,,399,15797246,,1:06:00,transfer,,,branch,failed
7194,,399,15778290,,17:27:00,transfer,,,mobile,failed
7195,,399,15708714,,15:16:00,withdrawal,,,ATM,succes
7196,,399,15586183,,19:29:00,payment,,,online,succes
7197,,399,15761733,,12:32:00,transfer,,,mobile,failed
7198,,399,15773934,,23:11:00,withdrawal,,,mobile,failed
7199,,399,15705343,,22:22:00,deposit,,,ATM,succes
7200,,399,15593959,,23:10:00,transfer,,,branch,succes
7201,,399,15664615,,2:45:00,withdrawal,,,branch,failed
7202,,399,15671014,,7:08:00,withdrawal,,,ATM,failed
7203,,399,15657778,,17:23:00,withdrawal,,,branch,failed
7204,,399,15585192,,9:27:00,payment,,,ATM,succes
7205,,399,15592914,,12:08:00,withdrawal,,,online,succes
7206,,399,15770995,,1:43:00,payment,,,branch,failed
7207,,399,15570990,,17:32:00,withdrawal,,,ATM,failed
7208,,399,15596165,,20:56:00,deposit,,,online,succes
7209,,399,15788131,,19:51:00,transfer,,,online,succes
7210,,399,15800773,,8:03:00,deposit,,,ATM,failed
7211,,399,15690153,,6:27:00,withdrawal,,,mobile,failed
7212,,399,15638989,,8:43:00,transfer,,,online,succes
7213,,399,15623210,,0:59:00,payment,,,branch,failed
7214,,399,15652658,,22:27:00,transfer,,,branch,succes
7215,,399,15684440,,14:34:00,deposit,,,mobile,failed
7216,,399,15730287,,7:53:00,payment,,,branch,succes
7217,,399,15720353,,1:31:00,payment,,,online,succes
7218,,399,15767231,,2:51:00,payment,,,branch,succes
7219,,399,15761554,,3:54:00,deposit,,,online,failed
7220,,399,15706637,,13:38:00,transfer,,,branch,failed
7221,,399,15690492,,16:44:00,payment,,,branch,failed
7222,,399,15694237,,21:37:00,withdrawal,,,mobile,failed
7223,,399,15729771,,19:45:00,deposit,,,branch,succes
7224,,399,15609823,,16:59:00,withdrawal,,,branch,succes
7225,,399,15793366,,9:26:00,payment,,,ATM,succes
7226,,399,15614813,,23:26:00,payment,,,ATM,succes
7227,,399,15566495,,9:15:00,transfer,,,branch,failed
7228,,399,15707602,,10:24:00,payment,,,ATM,succes
7229,,399,15635244,,23:48:00,payment,,,branch,succes
7230,,399,15805627,,6:17:00,withdrawal,,,ATM,failed
7231,,399,15607986,,22:52:00,transfer,,,ATM,succes
7232,,399,15799785,,22:52:00,withdrawal,,,branch,failed
7233,,399,15699963,,23:01:00,withdrawal,,,branch,succes
7234,,399,15624595,,3:03:00,withdrawal,,,branch,failed
7235,,399,15629750,,11:27:00,transfer,,,ATM,succes
7236,,399,15651460,,19:30:00,deposit,,,mobile,failed
7237,,399,15753550,,10:12:00,transfer,,,ATM,succes
7238,,399,15594133,,3:47:00,transfer,,,branch,failed
7239,,399,15772329,,18:31:00,payment,,,branch,failed
7240,,399,15591552,,0:56:00,deposit,,,branch,failed
7241,,399,15750921,,1:26:00,withdrawal,,,ATM,succes
7242,,399,15701687,,13:03:00,deposit,,,mobile,failed
7243,,399,15728906,,14:29:00,withdrawal,,,ATM,failed
7244,,399,15670029,,4:11:00,transfer,,,online,failed
7245,,399,15763579,,22:28:00,withdrawal,,,ATM,succes
7246,,399,15728010,,11:23:00,withdrawal,,,online,succes
7247,,399,15663194,,10:53:00,transfer,,,online,failed
7248,,399,15736510,,17:12:00,transfer,,,online,succes
7249,,399,15745804,,20:33:00,deposit,,,mobile,failed
7250,,399,15631451,,0:21:00,withdrawal,,,online,failed
7251,,399,15746995,,11:19:00,payment,,,mobile,succes
7252,,399,15730673,,11:41:00,withdrawal,,,mobile,failed
7253,,399,15734649,,3:26:00,payment,,,online,succes
7254,,399,15701081,,0:22:00,withdrawal,,,branch,succes
7255,,399,15632503,,1:02:00,withdrawal,,,mobile,failed
7256,,399,15585928,,18:57:00,deposit,,,branch,succes
7257,,399,15648681,,11:29:00,transfer,,,branch,failed
7258,,399,15747757,,18:04:00,deposit,,,ATM,succes
7259,,399,15718921,,5:46:00,transfer,,,ATM,succes
7260,,399,15571081,,23:24:00,transfer,,,online,succes
7261,,399,15734578,,9:21:00,deposit,,,branch,failed
7262,,399,15579583,,23:37:00,deposit,,,ATM,failed
7263,,399,15622729,,5:46:00,payment,,,mobile,failed
7264,,399,15662189,,8:22:00,transfer,,,branch,succes
7265,,399,15692718,,6:24:00,payment,,,branch,succes
7266,,399,15762716,,9:21:00,deposit,,,ATM,failed
7267,,399,15724851,,6:11:00,transfer,,,online,succes
7268,,399,15587266,,0:59:00,transfer,,,branch,failed
7269,,399,15675926,,0:56:00,transfer,,,mobile,failed
7270,,399,15706268,,18:30:00,withdrawal,,,ATM,failed
7271,,399,15581871,,14:36:00,payment,,,mobile,succes
7272,,399,15666166,,7:34:00,transfer,,,mobile,failed
7273,,399,15671582,,7:29:00,withdrawal,,,mobile,succes
7274,,399,15680901,,0:11:00,payment,,,online,succes
7275,,399,15642336,,17:14:00,withdrawal,,,ATM,succes
7276,,399,15653147,,12:33:00,payment,,,ATM,failed
7277,,399,15571284,,19:13:00,transfer,,,mobile,failed
7278,,399,15591360,,8:52:00,payment,,,branch,failed
7279,,399,15810485,,1:27:00,withdrawal,,,ATM,succes
7280,,399,15611973,,11:33:00,transfer,,,branch,failed
7281,,399,15735572,,0:15:00,withdrawal,,,mobile,succes
7282,,399,15567860,,2:42:00,deposit,,,mobile,failed
7283,,399,15795690,,2:53:00,payment,,,online,failed
7284,,399,15706464,,21:08:00,transfer,,,branch,failed
7285,,399,15725028,,5:03:00,transfer,,,branch,failed
7286,,399,15751167,,3:14:00,transfer,,,ATM,succes
7287,,399,15633944,,14:32:00,transfer,,,mobile,succes
7288,,399,15672637,,17:30:00,withdrawal,,,online,failed
7289,,399,15680895,,4:57:00,transfer,,,online,succes
7290,,399,15793825,,4:29:00,deposit,,,mobile,succes
7291,,399,15611318,,2:48:00,transfer,,,online,succes
7292,,399,15768474,,0:50:00,transfer,,,ATM,succes
7293,,399,15716276,,2:29:00,payment,,,online,succes
7294,,399,15623668,,2:35:00,withdrawal,,,branch,failed
7295,,399,15696361,,6:39:00,withdrawal,,,online,failed
7296,,399,15607988,,6:19:00,deposit,,,online,failed
7297,,399,15637891,,0:05:00,payment,,,mobile,succes
7298,,399,15789865,,21:34:00,deposit,,,mobile,succes
7299,,399,15627190,,23:21:00,withdrawal,,,ATM,failed
7300,,399,15788224,,2:09:00,deposit,,,ATM,failed
7301,,399,15702149,,17:59:00,transfer,,,mobile,failed
7302,,399,15708236,,7:39:00,deposit,,,online,succes
7303,,399,15568469,,3:09:00,withdrawal,,,ATM,failed
7304,,399,15764444,,4:25:00,payment,,,mobile,succes
7305,,399,15794204,,12:05:00,payment,,,mobile,failed
7306,,399,15807546,,3:32:00,withdrawal,,,mobile,succes
7307,,399,15782159,,23:35:00,withdrawal,,,mobile,succes
7308,,399,15618703,,17:17:00,transfer,,,branch,failed
7309,,399,15793317,,9:32:00,payment,,,branch,succes
7310,,399,15740487,,15:40:00,payment,,,mobile,succes
7311,,399,15722479,,12:48:00,payment,,,mobile,succes
7312,,399,15688264,,20:11:00,withdrawal,,,ATM,succes
7313,,399,15583067,,19:04:00,deposit,,,mobile,succes
7314,,399,15686670,,5:48:00,payment,,,branch,succes
7315,,399,15593345,,21:45:00,deposit,,,ATM,succes
7316,,399,15811690,,3:41:00,withdrawal,,,branch,failed
7317,,399,15734008,,8:24:00,deposit,,,ATM,failed
7318,,399,15771856,,9:16:00,transfer,,,online,failed
7319,,399,15762045,,12:56:00,transfer,,,online,succes
7320,,399,15778142,,21:54:00,transfer,,,online,failed
7321,,399,15689268,,4:47:00,deposit,,,branch,failed
7322,,399,15721507,,0:10:00,payment,,,online,succes
7323,,399,15750476,,6:27:00,transfer,,,online,failed
7324,,399,15810723,,4:17:00,withdrawal,,,mobile,succes
7325,,399,15787229,,12:48:00,payment,,,online,succes
7326,,399,15570508,,20:23:00,transfer,,,branch,succes
7327,,399,15617065,,4:29:00,deposit,,,mobile,succes
7328,,399,15689786,,22:28:00,deposit,,,ATM,failed
7329,,399,15648876,,17:11:00,transfer,,,mobile,succes
7330,,399,15802106,,3:50:00,transfer,,,online,succes
7331,,399,15773869,,12:14:00,transfer,,,online,failed
7332,,399,15711635,,18:10:00,withdrawal,,,branch,succes
7333,,399,15795527,,17:34:00,withdrawal,,,branch,failed
7334,,399,15759133,,1:12:00,transfer,,,ATM,failed
7335,,399,15679394,,4:48:00,payment,,,mobile,succes
7336,,399,15801072,,20:39:00,deposit,,,ATM,failed
7337,,399,15646082,,21:20:00,payment,,,branch,succes
7338,,399,15796111,,8:40:00,deposit,,,online,succes
7339,,399,15670646,,14:28:00,transfer,,,branch,failed
7340,,399,15578722,,20:28:00,deposit,,,online,succes
7341,,399,15815095,,17:28:00,payment,,,ATM,succes
7342,,399,15730360,,7:29:00,payment,,,online,succes
7343,,399,15763194,,3:22:00,payment,,,mobile,failed
7344,,399,15720725,,15:50:00,deposit,,,branch,failed
7345,,399,15567834,,10:55:00,payment,,,ATM,succes
7346,,399,15720644,,18:10:00,transfer,,,online,succes
7347,,399,15811742,,15:18:00,transfer,,,mobile,failed
7348,,399,15813363,,18:26:00,transfer,,,online,failed
7349,,399,15717629,,12:35:00,deposit,,,online,succes
7350,,399,15713160,,2:57:00,withdrawal,,,mobile,succes
7351,,399,15568878,,14:35:00,withdrawal,,,ATM,failed
7352,,399,15809800,,17:34:00,withdrawal,,,ATM,failed
7353,,399,15736420,,20:02:00,withdrawal,,,ATM,failed
7354,,399,15757933,,9:57:00,payment,,,branch,failed
7355,,399,15623072,,14:51:00,payment,,,branch,succes
7356,,399,15683993,,2:37:00,transfer,,,online,failed
7357,,399,15570947,,14:14:00,deposit,,,online,failed
7358,,399,15797767,,9:03:00,transfer,,,mobile,failed
7359,,399,15731989,,3:38:00,deposit,,,online,failed
7360,,399,15591035,,12:06:00,transfer,,,ATM,succes
7361,,399,15586479,,19:48:00,payment,,,branch,succes
7362,,399,15605872,,16:07:00,transfer,,,online,failed
7363,,399,15666012,,8:05:00,transfer,,,mobile,succes
7364,,399,15641733,,23:19:00,withdrawal,,,mobile,succes
7365,,399,15593178,,18:24:00,deposit,,,branch,failed
7366,,399,15649183,,3:43:00,payment,,,branch,failed
7367,,399,15736399,,7:29:00,deposit,,,ATM,succes
7368,,399,15751137,,19:13:00,deposit,,,ATM,failed
7369,,399,15757188,,4:08:00,deposit,,,branch,succes
7370,,399,15726167,,22:32:00,deposit,,,ATM,succes
7371,,399,15624850,,21:18:00,payment,,,ATM,succes
7372,,399,15717700,,16:09:00,payment,,,mobile,failed
7373,,399,15716347,,17:54:00,payment,,,online,succes
7374,,399,15696287,,15:28:00,deposit,,,online,succes
7375,,399,15638871,,0:25:00,transfer,,,ATM,failed
7376,,399,15765093,,22:12:00,withdrawal,,,branch,failed
7377,,399,15592999,,21:12:00,payment,,,ATM,succes
7378,,399,15641715,,2:32:00,transfer,,,ATM,succes
7379,,399,15607746,,12:07:00,payment,,,online,failed
7380,,399,15625311,,8:56:00,transfer,,,mobile,succes
7381,,399,15573077,,19:46:00,withdrawal,,,online,succes
7382,,399,15735106,,0:41:00,payment,,,online,failed
7383,,399,15672912,,8:18:00,deposit,,,online,failed
7384,,399,15589881,,3:33:00,deposit,,,ATM,failed
7385,,399,15660144,,20:33:00,withdrawal,,,branch,succes
7386,,399,15664083,,23:57:00,transfer,,,online,succes
7387,,399,15690898,,14:54:00,withdrawal,,,ATM,succes
7388,,399,15808023,,7:50:00,payment,,,branch,failed
7389,,399,15676909,,1:10:00,payment,,,branch,succes
7390,,399,15764922,,21:05:00,withdrawal,,,mobile,succes
7391,,399,15766734,,13:40:00,payment,,,branch,succes
7392,,399,15795079,,17:51:00,withdrawal,,,online,succes
7393,,399,15757434,,23:54:00,payment,,,ATM,succes
7394,,399,15673747,,2:02:00,payment,,,online,failed
7395,,399,15808386,,7:44:00,deposit,,,ATM,succes
7396,,399,15603565,,20:10:00,payment,,,mobile,succes
7397,,399,15744044,,20:16:00,withdrawal,,,branch,succes
7398,,399,15577771,,13:17:00,withdrawal,,,mobile,failed
7399,,399,15769548,,19:44:00,deposit,,,ATM,failed
7400,,399,15802071,,5:16:00,payment,,,online,succes
7401,,399,15677395,,0:45:00,payment,,,online,failed
7402,,399,15632010,,11:27:00,deposit,,,mobile,succes
7403,,399,15779492,,8:37:00,transfer,,,online,succes
7404,,399,15694677,,21:27:00,transfer,,,mobile,failed
7405,,399,15704315,,20:41:00,payment,,,branch,failed
7406,,399,15742009,,23:58:00,payment,,,ATM,succes
7407,,399,15766663,,5:31:00,withdrawal,,,mobile,failed
7408,,399,15742297,,3:35:00,payment,,,mobile,succes
7409,,399,15688059,,22:52:00,transfer,,,branch,failed
7410,,399,15752344,,6:06:00,transfer,,,online,failed
7411,,399,15698749,,8:28:00,transfer,,,online,failed
7412,,399,15631693,,13:42:00,deposit,,,ATM,failed
7413,,399,15604536,,22:19:00,transfer,,,ATM,succes
7414,,399,15802869,,7:38:00,payment,,,online,succes
7415,,399,15635598,,4:05:00,payment,,,mobile,succes
7416,,399,15592326,,17:44:00,withdrawal,,,online,failed
7417,,399,15736533,,14:41:00,withdrawal,,,ATM,succes
7418,,399,15647191,,17:03:00,transfer,,,branch,succes
7419,,399,15622507,,10:16:00,withdrawal,,,mobile,failed
7420,,399,15765487,,3:36:00,deposit,,,ATM,failed
7421,,399,15646521,,5:32:00,withdrawal,,,ATM,failed
7422,,399,15746258,,12:59:00,transfer,,,branch,failed
7423,,399,15692430,,13:04:00,deposit,,,branch,failed
7424,,399,15625501,,2:38:00,withdrawal,,,ATM,failed
7425,,399,15640521,,9:43:00,transfer,,,branch,failed
7426,,399,15790630,,7:49:00,payment,,,mobile,failed
7427,,399,15664720,,3:20:00,deposit,,,mobile,succes
7428,,399,15750055,,16:20:00,payment,,,mobile,failed
7429,,399,15644878,,23:43:00,withdrawal,,,branch,succes
7430,,399,15754578,,8:55:00,deposit,,,online,succes
7431,,399,15705379,,8:57:00,withdrawal,,,mobile,failed
7432,,399,15761047,,10:08:00,deposit,,,branch,failed
7433,,399,15671293,,15:13:00,withdrawal,,,ATM,failed
7434,,399,15687527,,20:18:00,withdrawal,,,branch,failed
7435,,399,15647898,,12:11:00,withdrawal,,,mobile,succes
7436,,399,15671534,,14:33:00,payment,,,ATM,succes
7437,,399,15591248,,10:05:00,withdrawal,,,branch,failed
7438,,399,15676156,,14:10:00,payment,,,ATM,failed
7439,,399,15812918,,21:47:00,transfer,,,mobile,succes
7440,,399,15604130,,7:07:00,deposit,,,online,failed
7441,,399,15700549,,21:17:00,deposit,,,branch,failed
7442,,399,15715519,,10:14:00,payment,,,mobile,failed
7443,,399,15707042,,10:22:00,deposit,,,ATM,succes
7444,,399,15605276,,13:40:00,withdrawal,,,branch,failed
7445,,399,15630592,,0:29:00,withdrawal,,,mobile,failed
7446,,399,15636626,,21:29:00,withdrawal,,,branch,failed
7447,,399,15740411,,21:18:00,withdrawal,,,mobile,failed
7448,,399,15593834,,10:22:00,withdrawal,,,ATM,failed
7449,,399,15804235,,15:39:00,deposit,,,branch,succes
7450,,399,15679801,,16:42:00,payment,,,mobile,succes
7451,,399,15673907,,19:00:00,withdrawal,,,branch,succes
7452,,399,15636562,,23:58:00,payment,,,mobile,succes
7453,,399,15702571,,0:59:00,transfer,,,mobile,succes
7454,,399,15627365,,15:10:00,deposit,,,online,succes
7455,,399,15748499,,6:06:00,withdrawal,,,ATM,succes
7456,,399,15598614,,7:24:00,transfer,,,branch,failed
